region_id,year,ecozone,ecosystem,action,top_count,top5_frequency
246,2029,Atlantic Maritime,peatland,manage,0,0.0
247,2029,Prairies,grassland,manage,0,0.0
248,2029,Prairies,grassland,manage,0,0.0
249,2029,Prairies,riparian,manage,0,0.0
250,2029,Pacific Maritime,forest,manage,0,0.0
251,2029,Mixedwood Plains,riparian,manage,1,0.0033333333333333335
252,2029,Taiga Plains,forest,manage,0,0.0
253,2029,Boreal Plains,forest,manage,0,0.0
254,2029,Boreal Plains,wetland,manage,0,0.0
255,2029,Hudson Plains,forest,manage,0,0.0
256,2029,Hudson Plains,forest,manage,0,0.0
257,2029,Boreal Shield,forest,manage,0,0.0
258,2029,Boreal Shield,forest,manage,0,0.0
259,2029,Atlantic Maritime,peatland,manage,0,0.0
260,2029,Boreal Shield,forest,manage,0,0.0
261,2029,Hudson Plains,peatland,manage,7,0.023333333333333334
262,2029,Prairies,grassland,manage,0,0.0
263,2029,Boreal Shield,forest,manage,0,0.0
264,2029,Mixedwood Plains,forest,manage,10,0.03333333333333333
265,2029,Boreal Shield,grassland,manage,0,0.0
266,2029,Boreal Plains,grassland,manage,0,0.0
267,2029,Boreal Shield,wetland,manage,2,0.006666666666666667
268,2029,Boreal Shield,peatland,manage,1,0.0033333333333333335
269,2029,Boreal Shield,forest,manage,0,0.0
270,2029,Boreal Shield,forest,manage,0,0.0
271,2029,Boreal Shield,peatland,manage,0,0.0
272,2029,Boreal Shield,forest,manage,8,0.02666666666666667
273,2029,Atlantic Maritime,peatland,manage,48,0.16
274,2029,Pacific Maritime,forest,manage,0,0.0
275,2029,Prairies,grassland,manage,0,0.0
276,2029,Prairies,grassland,manage,0,0.0
277,2029,Taiga Plains,wetland,manage,0,0.0
278,2029,Mixedwood Plains,forest,manage,0,0.0
279,2029,Mixedwood Plains,forest,manage,0,0.0
280,2029,Boreal Shield,peatland,manage,0,0.0
281,2029,Boreal Plains,forest,manage,0,0.0
282,2029,Boreal Plains,forest,manage,0,0.0
283,2029,Boreal Plains,forest,manage,0,0.0
284,2029,Atlantic Maritime,forest,manage,0,0.0
285,2029,Prairies,grassland,manage,0,0.0
286,2029,Boreal Shield,forest,manage,0,0.0
287,2029,Prairies,riparian,manage,0,0.0
288,2029,Taiga Plains,forest,manage,0,0.0
289,2029,Boreal Shield,wetland,manage,0,0.0
290,2029,Mixedwood Plains,wetland,manage,0,0.0
291,2029,Boreal Shield,forest,manage,0,0.0
292,2029,Mixedwood Plains,riparian,manage,69,0.23
293,2029,Boreal Shield,riparian,manage,295,0.9833333333333333
294,2029,Mixedwood Plains,riparian,manage,0,0.0
295,2029,Mixedwood Plains,forest,manage,0,0.0
296,2029,Montane Cordillera,forest,manage,0,0.0
297,2029,Hudson Plains,peatland,manage,0,0.0
298,2029,Hudson Plains,wetland,manage,0,0.0
299,2029,Pacific Maritime,wetland,manage,0,0.0
300,2029,Hudson Plains,peatland,manage,23,0.07666666666666666
301,2029,Boreal Shield,wetland,manage,0,0.0
302,2029,Atlantic Maritime,grassland,manage,0,0.0
303,2029,Taiga Plains,peatland,manage,39,0.13
304,2029,Mixedwood Plains,forest,manage,0,0.0
305,2029,Taiga Plains,forest,manage,0,0.0
306,2029,Prairies,grassland,manage,0,0.0
307,2029,Pacific Maritime,forest,manage,0,0.0
308,2029,Boreal Plains,forest,manage,0,0.0
309,2029,Boreal Shield,forest,manage,0,0.0
310,2029,Taiga Plains,peatland,manage,0,0.0
311,2029,Prairies,grassland,manage,0,0.0
312,2029,Boreal Plains,wetland,manage,0,0.0
313,2029,Prairies,grassland,manage,0,0.0
314,2029,Prairies,grassland,manage,0,0.0
315,2029,Prairies,grassland,manage,213,0.71
316,2029,Prairies,grassland,manage,0,0.0
317,2029,Pacific Maritime,forest,manage,0,0.0
318,2029,Boreal Plains,wetland,manage,0,0.0
319,2029,Montane Cordillera,forest,manage,0,0.0
320,2029,Mixedwood Plains,forest,manage,0,0.0
321,2029,Taiga Plains,wetland,manage,0,0.0
322,2029,Prairies,riparian,manage,0,0.0
323,2029,Atlantic Maritime,wetland,manage,17,0.056666666666666664
324,2029,Mixedwood Plains,forest,manage,0,0.0
325,2029,Pacific Maritime,riparian,manage,0,0.0
326,2029,Hudson Plains,peatland,manage,0,0.0
327,2029,Atlantic Maritime,forest,manage,11,0.03666666666666667
328,2029,Pacific Maritime,riparian,manage,131,0.43666666666666665
329,2029,Boreal Plains,forest,manage,0,0.0
330,2029,Hudson Plains,wetland,manage,0,0.0
331,2029,Boreal Plains,wetland,manage,242,0.8066666666666666
332,2029,Pacific Maritime,forest,manage,0,0.0
333,2029,Mixedwood Plains,grassland,manage,0,0.0
334,2029,Boreal Shield,forest,manage,0,0.0
335,2029,Atlantic Maritime,forest,manage,0,0.0
336,2029,Boreal Shield,forest,manage,0,0.0
337,2029,Pacific Maritime,forest,manage,0,0.0
338,2029,Boreal Shield,forest,manage,0,0.0
339,2029,Montane Cordillera,forest,manage,0,0.0
340,2029,Boreal Shield,grassland,manage,0,0.0
341,2029,Montane Cordillera,forest,manage,0,0.0
342,2029,Hudson Plains,wetland,manage,48,0.16
343,2029,Atlantic Maritime,forest,manage,0,0.0
344,2029,Hudson Plains,wetland,manage,0,0.0
345,2029,Hudson Plains,wetland,manage,0,0.0
346,2029,Montane Cordillera,forest,manage,0,0.0
347,2029,Boreal Plains,forest,manage,0,0.0
348,2029,Atlantic Maritime,grassland,manage,0,0.0
349,2029,Boreal Shield,riparian,manage,0,0.0
350,2029,Atlantic Maritime,forest,manage,0,0.0
351,2029,Boreal Shield,forest,manage,0,0.0
352,2029,Atlantic Maritime,forest,manage,0,0.0
353,2029,Atlantic Maritime,wetland,manage,0,0.0
354,2029,Taiga Plains,forest,manage,0,0.0
355,2029,Taiga Plains,peatland,manage,0,0.0
356,2029,Hudson Plains,peatland,manage,0,0.0
357,2029,Hudson Plains,peatland,manage,0,0.0
358,2029,Taiga Plains,peatland,manage,0,0.0
359,2029,Atlantic Maritime,riparian,manage,143,0.4766666666666667
360,2029,Montane Cordillera,forest,manage,0,0.0
361,2029,Boreal Shield,forest,manage,0,0.0
362,2029,Boreal Shield,forest,manage,0,0.0
363,2029,Boreal Shield,riparian,manage,0,0.0
364,2029,Pacific Maritime,forest,manage,0,0.0
365,2029,Prairies,grassland,manage,0,0.0
366,2029,Hudson Plains,forest,manage,0,0.0
367,2029,Pacific Maritime,riparian,manage,0,0.0
368,2029,Prairies,grassland,manage,0,0.0
369,2029,Mixedwood Plains,wetland,manage,0,0.0
370,2029,Hudson Plains,riparian,manage,0,0.0
371,2029,Boreal Plains,forest,manage,0,0.0
372,2029,Prairies,grassland,manage,0,0.0
373,2029,Prairies,grassland,manage,0,0.0
374,2029,Boreal Shield,forest,manage,0,0.0
375,2029,Boreal Shield,forest,manage,0,0.0
376,2029,Montane Cordillera,forest,manage,0,0.0
377,2029,Taiga Plains,forest,manage,0,0.0
378,2029,Prairies,grassland,manage,0,0.0
379,2029,Pacific Maritime,forest,manage,0,0.0
380,2029,Atlantic Maritime,forest,manage,0,0.0
381,2029,Montane Cordillera,forest,manage,0,0.0
382,2029,Hudson Plains,peatland,manage,0,0.0
383,2029,Taiga Plains,peatland,manage,0,0.0
384,2029,Prairies,riparian,manage,0,0.0
385,2029,Montane Cordillera,riparian,manage,0,0.0
386,2029,Pacific Maritime,forest,manage,0,0.0
387,2029,Montane Cordillera,forest,manage,0,0.0
388,2029,Boreal Shield,forest,manage,0,0.0
389,2029,Mixedwood Plains,peatland,manage,39,0.13
390,2029,Pacific Maritime,forest,manage,0,0.0
391,2029,Boreal Shield,wetland,manage,0,0.0
392,2029,Atlantic Maritime,wetland,manage,0,0.0
393,2029,Pacific Maritime,forest,manage,0,0.0
394,2029,Boreal Shield,forest,manage,0,0.0
395,2029,Taiga Plains,wetland,manage,300,1.0
396,2029,Hudson Plains,forest,manage,0,0.0
397,2029,Boreal Plains,forest,manage,0,0.0
398,2029,Taiga Plains,peatland,manage,0,0.0
399,2029,Taiga Plains,wetland,manage,0,0.0
400,2029,Boreal Plains,forest,manage,0,0.0
401,2029,Mixedwood Plains,peatland,manage,0,0.0
402,2029,Hudson Plains,peatland,manage,0,0.0
403,2029,Boreal Shield,forest,manage,0,0.0
404,2029,Montane Cordillera,grassland,manage,0,0.0
405,2029,Mixedwood Plains,riparian,manage,0,0.0
406,2029,Boreal Plains,wetland,manage,0,0.0
407,2029,Mixedwood Plains,grassland,manage,0,0.0
408,2029,Boreal Shield,forest,manage,0,0.0
409,2029,Montane Cordillera,riparian,manage,22,0.07333333333333333
410,2029,Pacific Maritime,forest,manage,0,0.0
411,2029,Pacific Maritime,riparian,manage,0,0.0
412,2029,Boreal Shield,wetland,manage,60,0.2
413,2029,Mixedwood Plains,forest,manage,0,0.0
414,2029,Boreal Shield,forest,manage,0,0.0
415,2029,Boreal Plains,wetland,manage,0,0.0
416,2029,Boreal Shield,wetland,manage,0,0.0
417,2029,Hudson Plains,forest,manage,0,0.0
418,2029,Boreal Plains,peatland,manage,0,0.0
419,2029,Mixedwood Plains,riparian,manage,0,0.0
420,2029,Pacific Maritime,forest,manage,38,0.12666666666666668
421,2029,Boreal Shield,forest,manage,0,0.0
422,2029,Boreal Shield,forest,manage,0,0.0
423,2029,Boreal Shield,peatland,manage,29,0.09666666666666666
424,2029,Atlantic Maritime,forest,manage,0,0.0
425,2029,Hudson Plains,grassland,manage,0,0.0
426,2029,Boreal Plains,forest,manage,0,0.0
427,2029,Mixedwood Plains,peatland,manage,0,0.0
428,2029,Boreal Shield,forest,manage,0,0.0
429,2029,Hudson Plains,forest,manage,0,0.0
430,2029,Mixedwood Plains,riparian,manage,188,0.6266666666666667
431,2029,Hudson Plains,peatland,manage,52,0.17333333333333334
432,2029,Pacific Maritime,forest,manage,0,0.0
433,2029,Mixedwood Plains,riparian,manage,287,0.9566666666666667
434,2029,Boreal Shield,riparian,manage,0,0.0
435,2029,Boreal Plains,grassland,manage,0,0.0
436,2029,Boreal Shield,forest,manage,6,0.02
437,2029,Taiga Plains,peatland,manage,0,0.0
438,2029,Hudson Plains,grassland,manage,0,0.0
439,2029,Pacific Maritime,forest,manage,0,0.0
440,2029,Mixedwood Plains,forest,manage,0,0.0
441,2029,Boreal Shield,peatland,manage,0,0.0
442,2029,Hudson Plains,peatland,manage,0,0.0
443,2029,Boreal Plains,wetland,manage,0,0.0
444,2029,Boreal Plains,riparian,manage,0,0.0
445,2029,Pacific Maritime,forest,manage,0,0.0
446,2029,Montane Cordillera,forest,manage,0,0.0
447,2029,Atlantic Maritime,forest,manage,0,0.0
448,2029,Boreal Shield,forest,manage,0,0.0
449,2029,Atlantic Maritime,forest,manage,0,0.0
450,2029,Boreal Shield,peatland,manage,0,0.0
451,2029,Mixedwood Plains,riparian,manage,2,0.006666666666666667
452,2029,Pacific Maritime,forest,manage,0,0.0
453,2029,Boreal Shield,forest,manage,0,0.0
454,2029,Boreal Shield,grassland,manage,0,0.0
455,2029,Boreal Plains,forest,manage,0,0.0
456,2029,Montane Cordillera,forest,manage,0,0.0
457,2029,Taiga Plains,peatland,manage,0,0.0
458,2029,Hudson Plains,peatland,manage,132,0.44
459,2029,Pacific Maritime,forest,manage,0,0.0
460,2029,Atlantic Maritime,wetland,manage,111,0.37
461,2029,Boreal Shield,forest,manage,0,0.0
462,2029,Montane Cordillera,forest,manage,0,0.0
463,2029,Boreal Plains,forest,manage,3,0.01
464,2029,Atlantic Maritime,forest,manage,0,0.0
465,2029,Pacific Maritime,forest,manage,0,0.0
466,2029,Pacific Maritime,forest,manage,0,0.0
467,2029,Montane Cordillera,forest,manage,0,0.0
468,2029,Boreal Shield,forest,manage,0,0.0
469,2029,Taiga Plains,wetland,manage,0,0.0
470,2029,Prairies,wetland,manage,0,0.0
471,2029,Taiga Plains,riparian,manage,83,0.27666666666666667
472,2029,Boreal Shield,forest,manage,0,0.0
473,2029,Boreal Shield,peatland,manage,0,0.0
474,2029,Boreal Plains,riparian,manage,0,0.0
475,2029,Boreal Plains,forest,manage,0,0.0
476,2029,Prairies,grassland,manage,0,0.0
477,2029,Atlantic Maritime,grassland,manage,0,0.0
478,2029,Pacific Maritime,wetland,manage,0,0.0
479,2029,Prairies,grassland,manage,0,0.0
480,2029,Prairies,grassland,manage,0,0.0
481,2029,Boreal Plains,forest,manage,0,0.0
482,2029,Atlantic Maritime,wetland,manage,0,0.0
483,2029,Prairies,riparian,manage,0,0.0
484,2029,Boreal Shield,riparian,manage,47,0.15666666666666668
485,2029,Prairies,forest,manage,0,0.0
486,2029,Taiga Plains,peatland,manage,1,0.0033333333333333335
487,2029,Boreal Plains,forest,manage,11,0.03666666666666667
488,2029,Atlantic Maritime,riparian,manage,7,0.023333333333333334
489,2029,Atlantic Maritime,forest,manage,0,0.0
490,2029,Pacific Maritime,riparian,manage,105,0.35
491,2029,Pacific Maritime,grassland,manage,0,0.0
492,2029,Pacific Maritime,forest,manage,0,0.0
493,2029,Prairies,wetland,manage,252,0.84
494,2029,Hudson Plains,peatland,manage,0,0.0
495,2029,Atlantic Maritime,forest,manage,0,0.0
496,2029,Taiga Plains,peatland,manage,0,0.0
497,2029,Atlantic Maritime,riparian,manage,0,0.0
498,2029,Prairies,grassland,manage,0,0.0
499,2029,Taiga Plains,wetland,manage,0,0.0
500,2029,Hudson Plains,peatland,manage,42,0.14
501,2029,Mixedwood Plains,forest,manage,0,0.0
502,2029,Mixedwood Plains,riparian,manage,256,0.8533333333333334
503,2029,Taiga Plains,wetland,manage,0,0.0
504,2029,Taiga Plains,forest,manage,0,0.0
505,2029,Hudson Plains,wetland,manage,0,0.0
506,2029,Prairies,riparian,manage,0,0.0
507,2029,Mixedwood Plains,forest,manage,0,0.0
508,2029,Taiga Plains,peatland,manage,0,0.0
509,2029,Boreal Shield,peatland,manage,0,0.0
510,2029,Boreal Shield,grassland,manage,0,0.0
511,2029,Mixedwood Plains,riparian,manage,239,0.7966666666666666
512,2029,Boreal Shield,grassland,manage,0,0.0
513,2029,Boreal Plains,riparian,manage,0,0.0
514,2029,Prairies,wetland,manage,0,0.0
515,2029,Boreal Shield,peatland,manage,0,0.0
516,2029,Prairies,grassland,manage,0,0.0
517,2029,Hudson Plains,peatland,manage,0,0.0
518,2029,Boreal Shield,grassland,manage,0,0.0
519,2029,Hudson Plains,riparian,manage,104,0.3466666666666667
520,2029,Mixedwood Plains,grassland,manage,0,0.0
521,2029,Prairies,grassland,manage,0,0.0
522,2029,Boreal Shield,forest,manage,0,0.0
523,2029,Atlantic Maritime,forest,manage,0,0.0
524,2029,Boreal Shield,forest,manage,0,0.0
525,2029,Prairies,grassland,manage,0,0.0
526,2029,Montane Cordillera,forest,manage,0,0.0
527,2029,Montane Cordillera,forest,manage,0,0.0
528,2029,Hudson Plains,peatland,manage,0,0.0
529,2029,Prairies,grassland,manage,0,0.0
530,2029,Pacific Maritime,riparian,manage,0,0.0
531,2029,Pacific Maritime,forest,manage,0,0.0
532,2029,Prairies,forest,manage,0,0.0
533,2029,Pacific Maritime,forest,manage,0,0.0
534,2029,Boreal Shield,forest,manage,0,0.0
535,2029,Boreal Plains,riparian,manage,0,0.0
536,2029,Taiga Plains,wetland,manage,0,0.0
537,2029,Boreal Shield,forest,manage,0,0.0
538,2029,Boreal Shield,riparian,manage,0,0.0
539,2029,Mixedwood Plains,riparian,manage,0,0.0
540,2029,Montane Cordillera,forest,manage,0,0.0
541,2029,Atlantic Maritime,forest,manage,0,0.0
542,2029,Mixedwood Plains,forest,manage,0,0.0
543,2029,Montane Cordillera,forest,manage,0,0.0
544,2029,Boreal Shield,forest,manage,0,0.0
545,2029,Taiga Plains,peatland,manage,0,0.0
546,2029,Prairies,riparian,manage,0,0.0
547,2029,Boreal Shield,wetland,manage,0,0.0
548,2029,Hudson Plains,peatland,manage,0,0.0
549,2029,Taiga Plains,wetland,manage,0,0.0
550,2029,Taiga Plains,peatland,manage,0,0.0
551,2029,Boreal Shield,wetland,manage,0,0.0
552,2029,Boreal Plains,grassland,manage,0,0.0
553,2029,Mixedwood Plains,riparian,manage,38,0.12666666666666668
554,2029,Boreal Shield,forest,manage,27,0.09
555,2029,Boreal Plains,forest,manage,0,0.0
556,2029,Boreal Plains,forest,manage,0,0.0
557,2029,Taiga Plains,peatland,manage,0,0.0
558,2029,Atlantic Maritime,riparian,manage,0,0.0
559,2029,Taiga Plains,wetland,manage,0,0.0
560,2029,Boreal Shield,peatland,manage,0,0.0
561,2029,Boreal Plains,wetland,manage,0,0.0
562,2029,Mixedwood Plains,forest,manage,0,0.0
563,2029,Pacific Maritime,forest,manage,0,0.0
564,2029,Pacific Maritime,wetland,manage,0,0.0
565,2029,Pacific Maritime,wetland,manage,0,0.0
566,2029,Hudson Plains,peatland,manage,0,0.0
567,2029,Boreal Shield,forest,manage,0,0.0
568,2029,Prairies,grassland,manage,82,0.2733333333333333
569,2029,Atlantic Maritime,forest,manage,0,0.0
570,2029,Prairies,riparian,manage,0,0.0
571,2029,Mixedwood Plains,forest,manage,0,0.0
572,2029,Taiga Plains,forest,manage,0,0.0
573,2029,Hudson Plains,peatland,manage,0,0.0
574,2029,Mixedwood Plains,wetland,manage,128,0.4266666666666667
575,2029,Taiga Plains,peatland,manage,0,0.0
576,2029,Mixedwood Plains,wetland,manage,0,0.0
577,2029,Atlantic Maritime,riparian,manage,0,0.0
578,2029,Mixedwood Plains,wetland,manage,135,0.45
579,2029,Prairies,grassland,manage,93,0.31
580,2029,Taiga Plains,peatland,manage,0,0.0
581,2029,Atlantic Maritime,forest,manage,0,0.0
582,2029,Boreal Shield,wetland,manage,0,0.0
583,2029,Prairies,peatland,manage,0,0.0
584,2029,Mixedwood Plains,grassland,manage,8,0.02666666666666667
585,2029,Pacific Maritime,forest,manage,0,0.0
586,2029,Boreal Shield,riparian,manage,0,0.0
587,2029,Prairies,grassland,manage,0,0.0
588,2029,Boreal Plains,grassland,manage,0,0.0
589,2029,Boreal Shield,forest,manage,0,0.0
590,2029,Mixedwood Plains,forest,manage,0,0.0
591,2029,Taiga Plains,peatland,manage,20,0.06666666666666667
592,2029,Boreal Plains,wetland,manage,0,0.0
593,2029,Atlantic Maritime,peatland,manage,0,0.0
594,2029,Boreal Shield,forest,manage,0,0.0
595,2029,Boreal Plains,wetland,manage,0,0.0
596,2029,Pacific Maritime,grassland,manage,0,0.0
597,2029,Pacific Maritime,wetland,manage,89,0.2966666666666667
598,2029,Montane Cordillera,forest,manage,0,0.0
599,2029,Atlantic Maritime,wetland,manage,0,0.0
600,2029,Taiga Plains,peatland,manage,92,0.30666666666666664
601,2029,Hudson Plains,riparian,manage,75,0.25
602,2029,Mixedwood Plains,wetland,manage,0,0.0
603,2029,Pacific Maritime,forest,manage,0,0.0
604,2029,Montane Cordillera,peatland,manage,0,0.0
605,2029,Hudson Plains,peatland,manage,0,0.0
606,2029,Mixedwood Plains,grassland,manage,0,0.0
607,2029,Boreal Shield,forest,manage,0,0.0
608,2029,Hudson Plains,wetland,manage,292,0.9733333333333334
609,2029,Taiga Plains,peatland,manage,2,0.006666666666666667
610,2029,Atlantic Maritime,forest,manage,0,0.0
611,2029,Pacific Maritime,forest,manage,0,0.0
612,2029,Montane Cordillera,wetland,manage,0,0.0
613,2029,Montane Cordillera,peatland,manage,0,0.0
614,2029,Boreal Plains,grassland,manage,199,0.6633333333333333
615,2029,Hudson Plains,wetland,manage,185,0.6166666666666667
616,2029,Hudson Plains,forest,manage,0,0.0
617,2029,Prairies,riparian,manage,0,0.0
618,2029,Boreal Shield,forest,manage,0,0.0
619,2029,Boreal Shield,forest,manage,0,0.0
620,2029,Hudson Plains,wetland,manage,0,0.0
621,2029,Taiga Plains,peatland,manage,0,0.0
622,2029,Montane Cordillera,riparian,manage,0,0.0
623,2029,Taiga Plains,peatland,manage,182,0.6066666666666667
624,2029,Montane Cordillera,wetland,manage,0,0.0
625,2029,Prairies,wetland,manage,137,0.45666666666666667
626,2029,Hudson Plains,wetland,manage,0,0.0
627,2029,Boreal Shield,forest,manage,0,0.0
628,2029,Atlantic Maritime,forest,manage,18,0.06
629,2029,Hudson Plains,wetland,manage,0,0.0
630,2029,Mixedwood Plains,forest,manage,0,0.0
631,2029,Hudson Plains,forest,manage,0,0.0
632,2029,Boreal Shield,wetland,manage,0,0.0
633,2029,Prairies,grassland,manage,0,0.0
634,2029,Boreal Shield,forest,manage,0,0.0
635,2029,Boreal Shield,forest,manage,0,0.0
636,2029,Pacific Maritime,peatland,manage,0,0.0
637,2029,Pacific Maritime,peatland,manage,0,0.0
638,2029,Hudson Plains,peatland,manage,0,0.0
639,2029,Mixedwood Plains,wetland,manage,22,0.07333333333333333
640,2029,Hudson Plains,peatland,manage,101,0.33666666666666667
641,2029,Hudson Plains,wetland,manage,99,0.33
642,2029,Boreal Shield,forest,manage,0,0.0
643,2029,Boreal Plains,forest,manage,0,0.0
644,2029,Atlantic Maritime,forest,manage,0,0.0
645,2029,Mixedwood Plains,wetland,manage,0,0.0
646,2029,Boreal Shield,forest,manage,0,0.0
647,2029,Taiga Plains,peatland,manage,0,0.0
648,2029,Pacific Maritime,forest,manage,0,0.0
649,2029,Boreal Shield,forest,manage,0,0.0
650,2029,Prairies,wetland,manage,0,0.0
651,2029,Mixedwood Plains,wetland,manage,0,0.0
652,2029,Pacific Maritime,forest,manage,0,0.0
653,2029,Boreal Plains,forest,manage,0,0.0
654,2029,Mixedwood Plains,forest,manage,0,0.0
655,2029,Prairies,grassland,manage,0,0.0
656,2029,Mixedwood Plains,riparian,manage,0,0.0
657,2029,Boreal Plains,forest,manage,0,0.0
658,2029,Atlantic Maritime,wetland,manage,0,0.0
659,2029,Prairies,grassland,manage,0,0.0
660,2029,Boreal Plains,riparian,manage,0,0.0
661,2029,Mixedwood Plains,grassland,manage,0,0.0
662,2029,Boreal Plains,grassland,manage,0,0.0
663,2029,Boreal Shield,riparian,manage,0,0.0
664,2029,Prairies,grassland,manage,0,0.0
665,2029,Pacific Maritime,forest,manage,1,0.0033333333333333335
666,2029,Hudson Plains,forest,manage,0,0.0
667,2029,Montane Cordillera,forest,manage,18,0.06
668,2029,Boreal Plains,forest,manage,0,0.0
669,2029,Prairies,grassland,manage,0,0.0
670,2029,Boreal Shield,forest,manage,0,0.0
671,2029,Atlantic Maritime,wetland,manage,0,0.0
672,2029,Montane Cordillera,forest,manage,0,0.0
673,2029,Pacific Maritime,grassland,manage,0,0.0
674,2029,Atlantic Maritime,forest,manage,106,0.35333333333333333
675,2029,Prairies,peatland,manage,45,0.15
676,2029,Mixedwood Plains,riparian,manage,0,0.0
677,2029,Taiga Plains,peatland,manage,0,0.0
678,2029,Boreal Shield,riparian,manage,14,0.04666666666666667
679,2029,Prairies,grassland,manage,0,0.0
680,2029,Boreal Shield,grassland,manage,0,0.0
681,2029,Boreal Plains,forest,manage,0,0.0
682,2029,Boreal Shield,forest,manage,0,0.0
683,2029,Taiga Plains,wetland,manage,95,0.31666666666666665
684,2029,Pacific Maritime,forest,manage,0,0.0
685,2029,Prairies,riparian,manage,38,0.12666666666666668
686,2029,Prairies,grassland,manage,0,0.0
687,2029,Montane Cordillera,forest,manage,56,0.18666666666666668
688,2029,Hudson Plains,wetland,manage,30,0.1
689,2029,Atlantic Maritime,forest,manage,0,0.0
690,2029,Boreal Plains,forest,manage,0,0.0
691,2029,Mixedwood Plains,forest,manage,0,0.0
692,2029,Boreal Plains,riparian,manage,295,0.9833333333333333
693,2029,Prairies,grassland,manage,69,0.23
694,2029,Mixedwood Plains,riparian,manage,0,0.0
695,2029,Taiga Plains,peatland,manage,0,0.0
696,2029,Hudson Plains,forest,manage,0,0.0
697,2029,Atlantic Maritime,forest,manage,0,0.0
698,2029,Pacific Maritime,peatland,manage,0,0.0
699,2029,Boreal Plains,forest,manage,0,0.0
700,2029,Boreal Plains,riparian,manage,2,0.006666666666666667
701,2029,Prairies,wetland,manage,0,0.0
702,2029,Boreal Shield,wetland,manage,0,0.0
703,2029,Mixedwood Plains,riparian,manage,0,0.0
704,2029,Boreal Plains,forest,manage,0,0.0
705,2029,Atlantic Maritime,forest,manage,0,0.0
706,2029,Hudson Plains,riparian,manage,103,0.3433333333333333
707,2029,Hudson Plains,wetland,manage,0,0.0
708,2029,Taiga Plains,peatland,manage,0,0.0
709,2029,Taiga Plains,peatland,manage,0,0.0
710,2029,Montane Cordillera,forest,manage,0,0.0
711,2029,Pacific Maritime,peatland,manage,29,0.09666666666666666
712,2029,Hudson Plains,peatland,manage,0,0.0
713,2029,Mixedwood Plains,wetland,manage,0,0.0
714,2029,Hudson Plains,peatland,manage,48,0.16
715,2029,Boreal Plains,forest,manage,0,0.0
716,2029,Atlantic Maritime,forest,manage,0,0.0
717,2029,Boreal Shield,wetland,manage,0,0.0
718,2029,Pacific Maritime,riparian,manage,0,0.0
719,2029,Montane Cordillera,forest,manage,0,0.0
720,2029,Taiga Plains,wetland,manage,0,0.0
721,2029,Taiga Plains,peatland,manage,0,0.0
722,2029,Boreal Shield,peatland,manage,0,0.0
723,2029,Montane Cordillera,forest,manage,0,0.0
724,2029,Boreal Shield,forest,manage,0,0.0
725,2029,Boreal Shield,peatland,manage,0,0.0
726,2029,Boreal Plains,forest,manage,0,0.0
727,2029,Boreal Shield,forest,manage,0,0.0
728,2029,Taiga Plains,forest,manage,0,0.0
729,2029,Taiga Plains,wetland,manage,295,0.9833333333333333
730,2029,Prairies,grassland,manage,0,0.0
731,2029,Boreal Shield,grassland,manage,0,0.0
732,2029,Boreal Shield,wetland,manage,0,0.0
733,2029,Prairies,grassland,manage,0,0.0
734,2029,Boreal Shield,riparian,manage,0,0.0
735,2029,Pacific Maritime,forest,manage,0,0.0
736,2029,Boreal Plains,forest,manage,0,0.0
737,2029,Boreal Plains,riparian,manage,0,0.0
738,2029,Prairies,grassland,manage,0,0.0
739,2029,Prairies,grassland,manage,0,0.0
740,2029,Boreal Shield,peatland,manage,0,0.0
741,2029,Boreal Shield,forest,manage,0,0.0
742,2029,Mixedwood Plains,wetland,manage,0,0.0
743,2029,Boreal Shield,forest,manage,0,0.0
744,2029,Taiga Plains,forest,manage,0,0.0
745,2029,Taiga Plains,peatland,manage,1,0.0033333333333333335
746,2029,Prairies,grassland,manage,0,0.0
747,2029,Taiga Plains,peatland,manage,0,0.0
748,2029,Hudson Plains,grassland,manage,0,0.0
749,2029,Mixedwood Plains,riparian,manage,8,0.02666666666666667
750,2029,Boreal Plains,forest,manage,1,0.0033333333333333335
751,2029,Prairies,grassland,manage,0,0.0
752,2029,Boreal Plains,forest,manage,0,0.0
753,2029,Taiga Plains,forest,manage,0,0.0
754,2029,Pacific Maritime,riparian,manage,0,0.0
755,2029,Boreal Plains,forest,manage,0,0.0
756,2029,Prairies,peatland,manage,0,0.0
757,2029,Montane Cordillera,grassland,manage,0,0.0
758,2029,Boreal Shield,forest,manage,0,0.0
759,2029,Taiga Plains,forest,manage,0,0.0
760,2029,Pacific Maritime,forest,manage,1,0.0033333333333333335
761,2029,Boreal Shield,wetland,manage,0,0.0
762,2029,Boreal Shield,peatland,manage,11,0.03666666666666667
763,2029,Boreal Shield,forest,manage,0,0.0
764,2029,Mixedwood Plains,riparian,manage,3,0.01
765,2029,Boreal Shield,grassland,manage,0,0.0
766,2029,Boreal Plains,grassland,manage,0,0.0
767,2029,Boreal Shield,forest,manage,0,0.0
768,2029,Boreal Shield,forest,manage,0,0.0
769,2029,Atlantic Maritime,grassland,manage,0,0.0
770,2029,Boreal Plains,forest,manage,0,0.0
771,2029,Atlantic Maritime,wetland,manage,0,0.0
772,2029,Atlantic Maritime,peatland,manage,1,0.0033333333333333335
773,2029,Mixedwood Plains,forest,manage,0,0.0
774,2029,Boreal Shield,peatland,manage,0,0.0
